vec_dot|iq2_xs|typed-grid|arity2|micro-fixed,a2-batch1-board-measured,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-clang18.1.8-fnoias-N20-2seed,2026-07-15-A2-batch1,A2-batch1-vecdot-iqtq-raw,ggml-pinned(rvv-f3e1828/k1-20039c9),matmul-kernel-sym,0.474@M1(cold-N20-median-2seed),hand-tuned,ggml_vec_dot_iq2_xs_q8_K_vl256,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq-raw,clang18-sym=MAIN-verdict=DEPLOYMENT-VALID(k1 ships clang-18),predreg-cold0.8-A2batch1,in-denom*FAIL0.8-NAMED-X-指令数内禀-A2batch1(ours-cold-0.2to0.8GBs≪DRAM-wall·compute/vsetvli-storm-bound·指令数内禀)
vec_dot|iq2_xxs|typed-grid|arity2|micro-fixed,a2-batch1-board-measured,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-clang18.1.8-fnoias-N20-2seed,2026-07-15-A2-batch1,A2-batch1-vecdot-iqtq-raw,ggml-pinned(rvv-f3e1828/k1-20039c9),matmul-kernel-sym,0.612@M1(cold-N20-median-2seed),hand-tuned,ggml_vec_dot_iq2_xxs_q8_K_vl256,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq-raw,clang18-sym=MAIN-verdict=DEPLOYMENT-VALID(k1 ships clang-18),predreg-cold0.8-A2batch1,in-denom*FAIL0.8-NAMED-X-指令数内禀-A2batch1(ours-cold-0.2to0.8GBs≪DRAM-wall·compute/vsetvli-storm-bound·指令数内禀)
vec_dot|iq3_xxs|typed-grid|arity2|micro-fixed,a2-batch1-board-measured,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-clang18.1.8-fnoias-N20-2seed,2026-07-15-A2-batch1,A2-batch1-vecdot-iqtq-raw,ggml-pinned(rvv-f3e1828/k1-20039c9),matmul-kernel-sym,0.192@M1(cold-N20-median-2seed),hand-tuned,ggml_vec_dot_iq3_xxs_q8_K_vl256,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq-raw,clang18-sym=MAIN-verdict=DEPLOYMENT-VALID(k1 ships clang-18),predreg-cold0.8-A2batch1,in-denom*FAIL0.8-NAMED-X-指令数内禀-A2batch1(ours-cold-0.2to0.8GBs≪DRAM-wall·compute/vsetvli-storm-bound·指令数内禀-vsetvli137)
vec_dot|iq4_xs|typed-codebook|arity2|micro-fixed,a2-batch1-board-measured,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq.md,ULP-DIVERGE,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-clang18.1.8-fnoias-N20-2seed,2026-07-15-A2-batch1,A2-batch1-vecdot-iqtq-raw,ggml-pinned(rvv-f3e1828/k1-20039c9),matmul-kernel-sym,1.196@M1(cold-N20-median-2seed),hand-tuned,ggml_vec_dot_iq4_xs_q8_K_vl256,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq-raw,clang18-sym=MAIN-verdict=DEPLOYMENT-VALID(k1 ships clang-18),predreg-cold0.8-A2batch1,in-denom*PASS0.8-A2batch1-board-measured*成色:PASS-DIVERGE-caveat(fp-2of8-diverge·different-algo·非-byte-exact)
vec_dot|tq2_0|typed-ternary|arity2|micro-fixed,a2-batch1-board-measured,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-clang18.1.8-fnoias-N20-2seed,2026-07-15-A2-batch1,A2-batch1-vecdot-iqtq-raw,ggml-pinned(rvv-f3e1828/k1-20039c9),matmul-kernel-sym,0.879@M1(cold-N20-median-2seed),hand-tuned,ggml_vec_dot_tq2_0_q8_K_vl256,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq-raw,clang18-sym=MAIN-verdict=DEPLOYMENT-VALID(k1 ships clang-18),predreg-cold0.8-A2batch1,in-denom*PASS0.8-A2batch1-board-measured*成色:★唯一clean竞争PASS双板·parity0.88-0.98·MATCH-fp·ours-emit-tightest·vsetvli8
vec_dot|tq1_0|typed-ternary|arity2|micro-fixed,a2-batch1-board-measured,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-clang18.1.8-fnoias-N20-2seed,2026-07-15-A2-batch1,A2-batch1-vecdot-iqtq-raw,ggml-pinned(rvv-f3e1828/k1-20039c9),matmul-kernel-sym,0.606@M1(cold-N20-median-2seed),hand-tuned,ggml_vec_dot_tq1_0_q8_K_vl256,experiments/active/g8-stage3-attack/A2-batch1-vecdot-iqtq-raw,clang18-sym=MAIN-verdict=DEPLOYMENT-VALID(k1 ships clang-18),predreg-cold0.8-A2batch1,in-denom*FAIL0.8-NAMED-X-指令数内禀-A2batch1(ours-cold-0.2to0.8GBs≪DRAM-wall·compute/vsetvli-storm-bound·指令数内禀)
# ---- A2 batch2 FOLD-IN FLAT gemm PREFILL (2026-07-15·5格·PASS·0-hand-brick·decode行留pending) ----
gemm|q4_0|repack-gemm|arity2|micro-fixed,a2-batch2-fold-in,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch2-gemm-fold.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch2-gemm-fold-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-clang18-N20-2seed(k1)/T9-668f1d45(rvv-gcc-deploy),2026-07-15-A2-batch2,A2-batch2-gemm-fold-raw,ggml-pinned,matmul-kernel-sym,3.500@nr16(prefill-GEMM),light-vec,ggml_vec_dot_q4_0(block-dot·OPP_REPACK_SYMS=0),experiments/active/g8-stage3-attack/A2-batch2-gemm-fold-raw,clang18-sym=MAIN=DEPLOYMENT-VALID(k1 ships clang-18),predreg-cold0.8-A2batch2-prefill,in-denom*PASS0.8-A2batch2-FOLD-IN-prefill*成色:便宜档-light-vec弱·rvv gcc-deploy6.224/clang-micro5.852·k1 N12⚠·非hand-brick*★0-verified-hand-brick(FLAT-gemm对手全block-dot单实现折中·OPP_REPACK_SYMS=0)*禁互推e2e/perf-covered
gemm|q4_1|repack-gemm|arity2|micro-fixed,a2-batch2-fold-in,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch2-gemm-fold.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch2-gemm-fold-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-clang18-N20-2seed(k1)/T9-668f1d45(rvv-gcc-deploy),2026-07-15-A2-batch2,A2-batch2-gemm-fold-raw,ggml-pinned,matmul-kernel-sym,7.110@nr16(prefill-GEMM),light-vec,ggml_vec_dot_q4_1(block-dot·OPP_REPACK_SYMS=0),experiments/active/g8-stage3-attack/A2-batch2-gemm-fold-raw,clang18-sym=MAIN=DEPLOYMENT-VALID(k1 ships clang-18),predreg-cold0.8-A2batch2-prefill,in-denom*PASS0.8-A2batch2-FOLD-IN-prefill*成色:便宜档-light-vec弱·k1 N20-2seed本役确认byte-exact·非hand-brick*★0-verified-hand-brick(FLAT-gemm对手全block-dot单实现折中·OPP_REPACK_SYMS=0)*禁互推e2e/perf-covered
gemm|q5_0|repack-gemm|arity2|micro-fixed,a2-batch2-fold-in,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch2-gemm-fold.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch2-gemm-fold-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-clang18-N20-2seed(k1)/T9-668f1d45(rvv-gcc-deploy),2026-07-15-A2-batch2,A2-batch2-gemm-fold-raw,ggml-pinned,matmul-kernel-sym,2.327@nr16(prefill-GEMM),better-vec,ggml_vec_dot_q5_0(block-dot·OPP_REPACK_SYMS=0),experiments/active/g8-stage3-attack/A2-batch2-gemm-fold-raw,clang18-sym=MAIN=DEPLOYMENT-VALID(k1 ships clang-18),predreg-cold0.8-A2batch2-prefill,in-denom*PASS0.8-A2batch2-FOLD-IN-prefill*成色:相对硬-better-vec中·k1 N20-2seed确认·仍非hand-brick*★0-verified-hand-brick(FLAT-gemm对手全block-dot单实现折中·OPP_REPACK_SYMS=0)*禁互推e2e/perf-covered
gemm|q5_1|repack-gemm|arity2|micro-fixed,a2-batch2-fold-in,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch2-gemm-fold.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch2-gemm-fold-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-clang18-N20-2seed(k1)/T9-668f1d45(rvv-gcc-deploy),2026-07-15-A2-batch2,A2-batch2-gemm-fold-raw,ggml-pinned,matmul-kernel-sym,2.568@nr16(prefill-GEMM),better-vec,ggml_vec_dot_q5_1(block-dot·OPP_REPACK_SYMS=0),experiments/active/g8-stage3-attack/A2-batch2-gemm-fold-raw,clang18-sym=MAIN=DEPLOYMENT-VALID(k1 ships clang-18),predreg-cold0.8-A2batch2-prefill,in-denom*PASS0.8-A2batch2-FOLD-IN-prefill*成色:相对硬中·k1 N20-2seed确认·仍非hand-brick*★0-verified-hand-brick(FLAT-gemm对手全block-dot单实现折中·OPP_REPACK_SYMS=0)*禁互推e2e/perf-covered
gemm|q8_0|repack-gemm|arity2|micro-fixed,a2-batch2-fold-in,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch2-gemm-fold.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch2-gemm-fold-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-clang18-N20-2seed(k1)/T9-668f1d45(rvv-gcc-deploy),2026-07-15-A2-batch2,A2-batch2-gemm-fold-raw,ggml-pinned,matmul-kernel-sym,1.480@nr16(prefill-GEMM),light-vec,ggml_vec_dot_q8_0(block-dot·OPP_REPACK_SYMS=0),experiments/active/g8-stage3-attack/A2-batch2-gemm-fold-raw,clang18-sym=MAIN=DEPLOYMENT-VALID(k1 ships clang-18),predreg-cold0.8-A2batch2-prefill,in-denom*PASS0.8-A2batch2-FOLD-IN-prefill*成色:便宜档-light-vec弱·k1数是GEVM-memory-leaning-N12⚠·非hand-brick*★0-verified-hand-brick(FLAT-gemm对手全block-dot单实现折中·OPP_REPACK_SYMS=0)*禁互推e2e/perf-covered
# ---- A2 batch3 dequant-FLAT5/quantize/product_reduce (2026-07-15·per-lane deploy·N24-2seed·byte-exact) ----
dequant|q4_0|streaming|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,DEQ-AXIS,1.437@N24-2seed,scalar-ref,dequantize_row_q4_0,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,clang18-deploy-lane=MAIN(k1 shipped·DEQ per-lane deploy-matched),predreg-cold0.8-A2batch3,in-denom*PASS0.8-A2batch3*成色:DEQ标量类(§〇.1 autovec归标量·收口令DEQ resolved)·rvv gcc-autovec/k1 scalar·per-lane deploy*byte-exact-ZERO-MODEL-0mism
dequant|q4_1|streaming|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,DEQ-AXIS,1.396@N24-2seed,scalar-ref,dequantize_row_q4_1,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,clang18-deploy-lane=MAIN(k1 shipped·DEQ per-lane deploy-matched),predreg-cold0.8-A2batch3,in-denom*PASS0.8-A2batch3*成色:rvv q4_1唯一干净dequant WIN(noisy iqr5-6%)·k1弱赢*byte-exact-ZERO-MODEL-0mism
dequant|q5_0|streaming|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,DEQ-AXIS,4.220@N24-2seed,scalar-ref,dequantize_row_q5_0,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,clang18-deploy-lane=MAIN(k1 shipped·DEQ per-lane deploy-matched),predreg-cold0.8-A2batch3,in-denom*PASS0.8-A2batch3*成色:rvv具名-X·k1 4.2×=opp-immaturity大倍数非硬赢*byte-exact-ZERO-MODEL-0mism
dequant|q5_1|streaming|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,DEQ-AXIS,4.421@N24-2seed,scalar-ref,dequantize_row_q5_1,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,clang18-deploy-lane=MAIN(k1 shipped·DEQ per-lane deploy-matched),predreg-cold0.8-A2batch3,in-denom*PASS0.8-A2batch3*成色:rvv具名-X·k1 opp-immaturity*byte-exact-ZERO-MODEL-0mism
dequant|q8_0|streaming|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,DEQ-AXIS,1.067@N24-2seed,scalar-ref,dequantize_row_q8_0,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,clang18-deploy-lane=MAIN(k1 shipped·DEQ per-lane deploy-matched),predreg-cold0.8-A2batch3,in-denom*PASS0.8-A2batch3*成色:rvv marginal PASS·k1弱赢·per-lane*byte-exact-ZERO-MODEL-0mism
quantize|q8_0|streaming|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,forward-op/quant-stream,1.000@N24-2seed,native-vec,quantize_row_q8_0,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,clang18-deploy-lane=MAIN(k1 shipped·DEQ per-lane deploy-matched),predreg-cold0.8-A2batch3,in-denom*PASS0.8-A2batch3*成色:★通用向量(arch/riscv手写__riscv_v intrinsic·非autovec)·6/6 PASS-parity-by-roofline(对手贴墙满分·非beat)*byte-exact-ZERO-MODEL-0mism
quantize|q8_1|streaming|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,forward-op/quant-stream,1.000@N24-2seed,native-vec,quantize_row_q8_1,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,clang18-deploy-lane=MAIN(k1 shipped·DEQ per-lane deploy-matched),predreg-cold0.8-A2batch3,in-denom*PASS0.8-A2batch3*成色:通用向量·parity-by-roofline·非独立beat*byte-exact-ZERO-MODEL-0mism
quantize|q8_K|streaming|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,forward-op/quant-stream,1.004@N24-2seed,native-vec,quantize_row_q8_K,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,clang18-deploy-lane=MAIN(k1 shipped·DEQ per-lane deploy-matched),predreg-cold0.8-A2batch3,in-denom*PASS0.8-A2batch3*成色:通用向量·parity-by-roofline*byte-exact-ZERO-MODEL-0mism
product_reduce|q4_0_nibble|leaf|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,SANITY-no-framework-opp,1.166@N24-2seed,scalar-ref,sc_q4_0_nibble(constructed-oracle),experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,clang18-deploy-lane=MAIN(k1 shipped·DEQ per-lane deploy-matched),predreg-cold0.8-A2batch3,in-denom*PASS0.8-A2batch3*成色:标量类SANITY(无框架对手·scalar-ref兜底·便宜档·[NG-4])·非matmul beat*byte-exact-ZERO-MODEL-0mism
product_reduce|offset_binary_n3|leaf|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,SANITY-no-framework-opp,0.860@N25-2seed-rebench,scalar-ref,sc_offset_binary_n3(constructed-oracle),experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,clang18-deploy-lane=MAIN(k1 shipped·DEQ per-lane deploy-matched),predreg-cold0.8-A2batch3,in-denom*PASS0.8-低margin-rebench2026-07-18-bench通道-product_reduce.sh(0.8605·0.8606·N25-2seed·IQR0.12%·supersedes-A2batch3-0.797·prior旧harness)*成色:便宜档sanity·offbin(16-lane leaf欠用宽VLEN+per-call setup税·≈parity低margin·未来波动回退风险记录)*byte-exact-ZERO-MODEL-0mism
product_reduce|codebook_n3|leaf|arity1|f32,a2-batch3,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,factory,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-per-lane-deploy-N24-2seed,2026-07-15-A2-batch3,A2-batch3-deq-quant-preduce-raw,ggml-pinned,SANITY-no-framework-opp,1.096@N24-2seed,scalar-ref,sc_codebook_n3(constructed-oracle),experiments/active/g8-stage3-attack/A2-batch3-deq-quant-preduce-raw,clang18-deploy-lane=MAIN(k1 shipped·DEQ per-lane deploy-matched),predreg-cold0.8-A2batch3,in-denom*PASS0.8-A2batch3*成色:标量类sanity·vrgather便宜档*byte-exact-ZERO-MODEL-0mism
# ---- A2 batch6 iq/tq/fp4 gemm PREFILL scalar-ref (2026-07-16·便宜档·rvv gcc-MAIN death/k1 clang·PR-12) ----
gemm|iq4_xs|repack-gemm|arity2|nr16,a2-batch6,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,scalar-ref,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-N20-2seed,2026-07-16-A2-batch6,A2-batch6-iqtq-gemm-scalar-raw,ggml-pinned,matmul-kernel-sym,2.100@nr16(prefill),scalar-ref,ggml_vec_dot_iq4_xs_generic,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,clang18-deploy=MAIN(k1 shipped),predreg-cold0.8-A2batch6,in-denom*PASS0.8-A2batch6-iqtq-gemm-scalar-prefill*成色:便宜档-scalar-ref·rvv-gcc-death具名-X(0.50)·k1-clang PASS·[CASE-CC-ASYM]clang-micro 3.9x footnote*★便宜档-scalar-ref(ggml _generic兜底非as-shipped手调framework)·禁称硬赢·0-hand-brick·PR-12待裁*byte-exact
gemm|iq2_xxs|repack-gemm|arity2|nr16,a2-batch6,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,scalar-ref,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-N20-2seed,2026-07-16-A2-batch6,A2-batch6-iqtq-gemm-scalar-raw,ggml-pinned,matmul-kernel-sym,3.020@nr16(prefill),scalar-ref,ggml_vec_dot_iq2_xxs_generic,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,clang18-deploy=MAIN(k1 shipped),predreg-cold0.8-A2batch6,in-denom*PASS0.8-A2batch6-iqtq-gemm-scalar-prefill*成色:便宜档·rvv-gcc-death·k1 PASS*★便宜档-scalar-ref(ggml _generic兜底非as-shipped手调framework)·禁称硬赢·0-hand-brick·PR-12待裁*byte-exact
gemm|iq2_xs|repack-gemm|arity2|nr16,a2-batch6,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,scalar-ref,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-N20-2seed,2026-07-16-A2-batch6,A2-batch6-iqtq-gemm-scalar-raw,ggml-pinned,matmul-kernel-sym,10.300@nr16(prefill),scalar-ref,ggml_vec_dot_iq2_xs_generic,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,clang18-deploy=MAIN(k1 shipped),predreg-cold0.8-A2batch6,in-denom*PASS0.8-A2batch6-iqtq-gemm-scalar-prefill*成色:便宜档·rvv-gcc纯标量输·★k1 10.3x=clang-bloat假象(opp clang编胖1372ins)禁称硬赢*★便宜档-scalar-ref(ggml _generic兜底非as-shipped手调framework)·禁称硬赢·0-hand-brick·PR-12待裁*byte-exact
gemm|iq2_s|repack-gemm|arity2|nr16,a2-batch6,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,scalar-ref,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-N20-2seed,2026-07-16-A2-batch6,A2-batch6-iqtq-gemm-scalar-raw,ggml-pinned,matmul-kernel-sym,9.700@nr16(prefill),scalar-ref,ggml_vec_dot_iq2_s_generic,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,clang18-deploy=MAIN(k1 shipped),predreg-cold0.8-A2batch6,in-denom*PASS0.8-A2batch6-iqtq-gemm-scalar-prefill*成色:便宜档·rvv-gcc纯标量输·k1 clang-bloat假象·禁称硬赢*★便宜档-scalar-ref(ggml _generic兜底非as-shipped手调framework)·禁称硬赢·0-hand-brick·PR-12待裁*byte-exact
gemm|mxfp4|repack-gemm|arity2|nr16,a2-batch6,mechanism,constructed,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar.md,byte-exact,vlen=256,objdump-sealed,n_a,n_a,n_a,n_a,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,scalar-ref,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,status-measured,board-k1-N20-2seed,2026-07-16-A2-batch6,A2-batch6-iqtq-gemm-scalar-raw,ggml-pinned,matmul-kernel-sym,2.300@nr16(prefill),scalar-ref,ggml_vec_dot_mxfp4_generic,experiments/active/g8-stage3-attack/A2-batch6-iqtq-gemm-scalar-raw,clang18-deploy=MAIN(k1 shipped),predreg-cold0.8-A2batch6,in-denom*PASS0.8-A2batch6-iqtq-gemm-scalar-prefill*成色:便宜档·rvv-gcc-death·k1 PASS*★便宜档-scalar-ref(ggml _generic兜底非as-shipped手调framework)·禁称硬赢·0-hand-brick·PR-12待裁*byte-exact
